head	relation	tail	prompt	prediction
93327	_derivationally_related_form	1653223	"Is the following triple valid? Head: retrogress, go back to bad behavior; ""Those who recidivate are often minor criminals"", Relation: derivationally related form, Tail: gastrophryne carolinensis, small toad of southeastern United States. Answer with 'Yes' or 'No'."	No
3450516	_derivationally_related_form	14370122	Is the following triple valid? Head: robe, outerwear consisting of a long flowing garment used for official or ceremonial occasions, Relation: derivationally related form, Tail: sob, a dyspneic condition. Answer with 'Yes' or 'No'.	Yes
1708113	_derivationally_related_form	9863238	Is the following triple valid? Head: transcribe, rewrite or arrange a piece of music for an instrument or medium other than that originally intended, Relation: derivationally related form, Tail: body servant, a valet or personal maid. Answer with 'Yes' or 'No'.	No
2913152	_has_part	4287351	"Is the following triple valid? Head: edifice, a structure that has a roof and walls and stands more or less permanently in one place; ""there was a three-story building on the corner""; ""it was an imposing edifice"", Relation: has part, Tail: spouter, an oil well that is spouting. Answer with 'Yes' or 'No'."	Yes
8817418	_hypernym	14991927	Is the following triple valid? Head: capital of serbia and montenegro, capital and largest city of Serbia and Montenegro; situated on the Danube, Relation: hypernym, Tail: plant product, a product made from plant material. Answer with 'Yes' or 'No'.	No
1365355	_derivationally_related_form	1465218	"Is the following triple valid? Head: undercoat, cover with a primer; apply a primer to, Relation: derivationally related form, Tail: pair, arrange in pairs; ""Pair these numbers"". Answer with 'Yes' or 'No'."	No
203342	_derivationally_related_form	2628961	"Is the following triple valid? Head: rejection, the act of rejecting something; ""his proposals were met with rejection"", Relation: derivationally related form, Tail: cost, require to lose, suffer, or sacrifice; ""This mistake cost him his job"". Answer with 'Yes' or 'No'."	No
4871720	_derivationally_related_form	1336587	"Is the following triple valid? Head: frankness, the quality of being honest and straightforward in attitude and speech, Relation: derivationally related form, Tail: unintelligent, lacking intelligence; ""a dull job with lazy and unintelligent co-workers"". Answer with 'Yes' or 'No'."	Yes
289175	_hypernym	7664582	Is the following triple valid? Head: trudge, a long difficult walk, Relation: hypernym, Tail: halal, (Islam) meat from animals that have been slaughtered in the prescribed way according to the shariah. Answer with 'Yes' or 'No'.	No
10020890	_derivationally_related_form	3433877	"Is the following triple valid? Head: physician, a licensed medical practitioner; ""I felt so bad I went to see my doctor"", Relation: derivationally related form, Tail: generator, engine that converts mechanical energy into electrical energy by electromagnetic induction. Answer with 'Yes' or 'No'."	No
9722399	_hypernym	4910684	"Is the following triple valid? Head: mauritanian, a native or inhabitant of Mauritania, Relation: hypernym, Tail: lordliness, formality in bearing and appearance; ""he behaved with great dignity"". Answer with 'Yes' or 'No'."	No
1231980	_derivationally_related_form	2495922	"Is the following triple valid? Head: concentration, bringing together military forces   stab or kill someone with a bayonet, Relation: derivationally related form, Tail: utile, being of use or service; ""the girl felt motherly and useful""; ""a useful job""; ""a useful member of society"". Answer with 'Yes' or 'No'."	Yes
2228031	_hypernym	1498713	"Is the following triple valid? Head: abandon, forsake, leave behind; ""We abandoned the old car in the empty parking lot"", Relation: hypernym, Tail: butt, place end to end without overlapping; ""The frames must be butted at the joints"". Answer with 'Yes' or 'No'."	No
10017422	_derivationally_related_form	13939892	"Is the following triple valid? Head: dispatcher, employee of a transportation company who controls the departures of vehicles according to weather conditions and in the interest of efficient service, Relation: derivationally related form, Tail: stage, a specific identifiable position in a continuum or series or especially in a process; ""a remarkable degree of frankness""; ""at what stage are the social sciences?"". Answer with 'Yes' or 'No'."	No
1812720	_hypernym	5827684	"Is the following triple valid? Head: invigorate, heighten or intensify; ""These paintings exalt the imagination"", Relation: hypernym, Tail: stimulus, any stimulating information or event; acts to arouse action. Answer with 'Yes' or 'No'."	Yes
13259481	_derivationally_related_form	477665	"Is the following triple valid? Head: earning per share, the portion of a company's profit allocated to each outstanding share of common stock, Relation: derivationally related form, Tail: deform, become misshapen; ""The sidewalk deformed during the earthquake"". Answer with 'Yes' or 'No'."	Yes
774107	_hypernym	2531199	"Is the following triple valid? Head: sexual assault, a statutory offense that provides that it is a crime to knowingly cause another person to engage in an unwanted sexual act by force or threat; ""most states have replaced the common law definition of rape with statutes defining sexual assault"", Relation: hypernym, Tail: strive, attempt by employing effort; ""we endeavor to make our customers happy"". Answer with 'Yes' or 'No'."	No
2255942	_hypernym	1164081	"Is the following triple valid? Head: grant, transfer by deed; ""grant land"", Relation: hypernym, Tail: surface mine, extract (ore) from a strip-mine. Answer with 'Yes' or 'No'."	Yes
12501745	_member_meronym	1053920	Is the following triple valid? Head: subfamily papilionoideae, alternative name used in some classification systems for the family Papilionaceae, Relation: member meronym, Tail: residency, the act of dwelling in a place. Answer with 'Yes' or 'No'.	No
8153102	_member_meronym	1498989	Is the following triple valid? Head: temporalty, in Christianity, members of a religious community that do not have the priestly responsibilities of ordained clergy, Relation: member meronym, Tail: eagle ray, powerful free-swimming tropical ray noted for `soaring' by flapping winglike fins; usually harmless but has venomous tissue near base of the tail as in stingrays. Answer with 'Yes' or 'No'.	No
10076778	_hypernym	8574314	"Is the following triple valid? Head: faller, a person who falls; ""one of them was safe but they were unable to save the faller""; ""a faller among thieves"", Relation: hypernym, Tail: geographical region, a demarcated area of the Earth. Answer with 'Yes' or 'No'."	No
12598826	_has_part	5508943	Is the following triple valid? Head: plantain, any of numerous plants of the genus Plantago; mostly small roadside or dooryard weeds with elliptic leaves and small spikes of very small flowers; seeds of some used medicinally, Relation: has part, Tail: pit of the stomach, a slight depression in the midline just below the sternum (where a blow can affect the solar plexus). Answer with 'Yes' or 'No'.	No
2072849	_hypernym	11874423	"Is the following triple valid? Head: slip by, pass by; ""three years elapsed"", Relation: hypernym, Tail: hoary alyssum, tall European annual with downy grey-green foliage and dense heads of small white flowers followed by hairy pods; naturalized in North America; sometimes a troublesome weed. Answer with 'Yes' or 'No'."	No
55010	_hypernym	5721180	"Is the following triple valid? Head: ejaculate, eject semen, Relation: hypernym, Tail: somesthesia, the perception of tactual or proprioceptive or gut sensations; ""he relied on somesthesia to warn him of pressure changes"". Answer with 'Yes' or 'No'."	No
7595180	_hypernym	11669921	Is the following triple valid? Head: caramelized sugar, burnt sugar; used to color and flavor food, Relation: hypernym, Tail: flower, a plant cultivated for its blooms or blossoms. Answer with 'Yes' or 'No'.	No
5623181	_hypernym	15388	Is the following triple valid? Head: potentiality, an aptitude that may be developed, Relation: hypernym, Tail: fauna, a living organism characterized by voluntary movement. Answer with 'Yes' or 'No'.	Yes
1854047	_member_meronym	3649909	Is the following triple valid? Head: subfamily merginae, mergansers and closely related diving birds, Relation: member meronym, Tail: mower, garden tool for mowing grass on lawns. Answer with 'Yes' or 'No'.	No
9069862	_has_part	1429663	"Is the following triple valid? Head: first state, a Mid-Atlantic state; one of the original 13 colonies, Relation: has part, Tail: mongrelize, cause to become a mongrel; ""mongrelized dogs"". Answer with 'Yes' or 'No'."	No
14837364	_hypernym	1438681	"Is the following triple valid? Head: fumes, gases ejected from an engine as waste products, Relation: hypernym, Tail: swear out, deliver a warrant or summons to someone; ""He was processed by the sheriff"". Answer with 'Yes' or 'No'."	No
4955160	_derivationally_related_form	1059564	"Is the following triple valid? Head: polish, the property of being smooth and shiny, Relation: derivationally related form, Tail: snub, refuse to acknowledge; ""She cut him dead at the meeting"". Answer with 'Yes' or 'No'."	No
1767661	_hypernym	1665836	"Is the following triple valid? Head: arthropod, invertebrate having jointed limbs and a segmented body with an exoskeleton made of chitin, Relation: hypernym, Tail: precook, cook beforehand so that the actual preparation won't take long; ""precook the rice"". Answer with 'Yes' or 'No'."	No
2245592	_member_meronym	7457126	Is the following triple valid? Head: suborder homoptera, plant lice (aphids); whiteflies; cicadas; leafhoppers; plant hoppers; scale insects and mealybugs; spittle insects, Relation: member meronym, Tail: olympics, the modern revival of the ancient games held once every 4 years in a selected country. Answer with 'Yes' or 'No'.	No
576228	_derivationally_related_form	1522276	"Is the following triple valid? Head: expectorate, clear out the chest and lungs; ""This drug expectorates quickly"", Relation: derivationally related form, Tail: wrap, arrange or or coil around; ""roll your hair around your finger""; ""Twine the thread around the spool""; ""She wrapped her arms around the child"". Answer with 'Yes' or 'No'."	No
995103	_instance_hypernym	8633957	"Is the following triple valid? Head: transcribe, write out from speech, notes, etc.; ""Transcribe the oral history of this tribe"", Relation: instance hypernym, Tail: port, a place (seaport or airport) where people and merchandise can enter or leave a country. Answer with 'Yes' or 'No'."	No
10524413	_derivationally_related_form	10229721	Is the following triple valid? Head: responder, someone who responds, Relation: derivationally related form, Tail: kerb crawler, someone who drives slowly along the curb seeking sex from prostitutes or other women. Answer with 'Yes' or 'No'.	Yes
1377092	_has_part	3501288	"Is the following triple valid? Head: mycobacterium, rod-shaped bacteria some saprophytic or causing diseases, Relation: has part, Tail: head, a projection out from one end; ""the head of the nail"", ""a pinhead is the head of a pin"". Answer with 'Yes' or 'No'."	No
8921850	_derivationally_related_form	10054657	Is the following triple valid? Head: nippon, a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building, Relation: derivationally related form, Tail: employer, a person or firm that employs workers. Answer with 'Yes' or 'No'.	Yes
1991931	_hypernym	15209413	"Is the following triple valid? Head: travel along, travel along a certain course; ""follow the road""; ""follow the trail"", Relation: hypernym, Tail: month, one of the twelve divisions of the calendar year; ""he paid the bill last month"". Answer with 'Yes' or 'No'."	No
6699225	_hypernym	10273064	Is the following triple valid? Head: mb, (a British degree) a bachelor's degree in medicine, Relation: hypernym, Tail: unsuccessful person, a person with a record of failing; someone who loses consistently. Answer with 'Yes' or 'No'.	No
5020981	_hypernym	426958	"Is the following triple valid? Head: bounciness, the quality of a substance that is able to rebound, Relation: hypernym, Tail: vanish, get lost, as without warning or explanation; ""He disappeared without a trace"". Answer with 'Yes' or 'No'."	No
810226	_hypernym	1303582	"Is the following triple valid? Head: beg, dodge, avoid answering, or take for granted; ""beg the question""; ""beg the point in the discussion"", Relation: hypernym, Tail: chinese revolution, the republican revolution against the Manchu dynasty in China; 1911-1912. Answer with 'Yes' or 'No'."	No
3953416	_hypernym	975902	"Is the following triple valid? Head: place of worship, any building where congregations gather for prayer, Relation: hypernym, Tail: publicize, call attention to; ""Please don't advertise the fact that he has AIDS"". Answer with 'Yes' or 'No'."	No
6037298	_hypernym	13723304	Is the following triple valid? Head: life science, any of the branches of natural science dealing with the structure and behavior of living organisms, Relation: hypernym, Tail: metric grain, a weight unit used for pearls or diamonds: 50 mg or 1/4 carat. Answer with 'Yes' or 'No'.	No
1026262	_has_part	9345932	"Is the following triple valid? Head: flexible, making or willing to make concessions; ""loneliness tore through him...whenever he thought of...even the compromising Louis du Tillet"", Relation: has part, Tail: main, any very large body of (salt) water. Answer with 'Yes' or 'No'."	No
2184610	_hypernym	6598915	"Is the following triple valid? Head: thump, make a dull sound; ""the knocker thudded against the front door"", Relation: hypernym, Tail: substance, what a communication that is about something is about. Answer with 'Yes' or 'No'."	No
10009276	_derivationally_related_form	6336	"Is the following triple valid? Head: tec, a police officer who investigates crimes, Relation: derivationally related form, Tail: absorptive, having power or capacity or tendency to absorb or soak up something (liquids or energy etc.); ""as absorbent as a sponge"". Answer with 'Yes' or 'No'."	Yes
9800631	_hypernym	151689	"Is the following triple valid? Head: truckler, someone who humbles himself as a sign of respect; who behaves as if he had no self-respect, Relation: hypernym, Tail: lessen, decrease in size, extent, or range; ""The amount of homework decreased towards the end of the semester""; ""The cabin pressure fell dramatically""; ""her weight fell to under a hundred pounds""; ""his voice fell to a whisper"". Answer with 'Yes' or 'No'."	Yes
6845599	_member_of_domain_usage	865664	Is the following triple valid? Head: trade name, a name given to a product or service, Relation: member of domain usage, Tail: gee, give a command to a horse to turn to the right side. Answer with 'Yes' or 'No'.	Yes
1825237	_derivationally_related_form	1589125	"Is the following triple valid? Head: want, feel or have a desire for; want strongly; ""I want to go home now""; ""I want my own room"", Relation: derivationally related form, Tail: family certhiidae, creepers. Answer with 'Yes' or 'No'."	No
361641	_hypernym	7314078	"Is the following triple valid? Head: demist, free from mist; ""demist the car windows"", Relation: hypernym, Tail: schism, the formal separation of a church into two churches or the withdrawal of one group over doctrinal differences. Answer with 'Yes' or 'No'."	No
3774673	_instance_hypernym	10072708	Is the following triple valid? Head: mithramycin, an antineoplastic drug (trade name Mithracin) used to treat cancer of the testes, Relation: instance hypernym, Tail: explorer, someone who travels into little known regions (especially for some scientific purpose). Answer with 'Yes' or 'No'.	No
1521980	_derivationally_related_form	345761	"Is the following triple valid? Head: order aepyorniformes, huge extinct flightless birds: elephant birds, Relation: derivationally related form, Tail: start out, take the first step or steps in carrying out an action; ""We began working at dawn""; ""Who will start?""; ""Get working as soon as the sun rises!""; ""The first tourists began to arrive in Cambodia""; ""He began early in the day""; ""Let's get down to work now"". Answer with 'Yes' or 'No'."	No
3932203	_derivationally_related_form	802962	"Is the following triple valid? Head: piece, a separate part of a whole; ""an important piece of the evidence"", Relation: derivationally related form, Tail: gamble, a risky act or venture. Answer with 'Yes' or 'No'."	Yes
864535	_hypernym	14010927	"Is the following triple valid? Head: learned response, a reaction that has been acquired by learning, Relation: hypernym, Tail: stoppage, the state of inactivity following an interruption; ""the negotiations were in arrest""; ""held them in check""; ""during the halt he got some lunch""; ""the momentary stay enabled him to escape the blow""; ""he spent the entire stop in his seat"". Answer with 'Yes' or 'No'."	Yes
12432808	_derivationally_related_form	7695965	Is the following triple valid? Head: onion plant, bulbous plant having hollow leaves cultivated worldwide for its rounded edible bulb, Relation: derivationally related form, Tail: sandwich, two (or more) slices of bread with a filling between them. Answer with 'Yes' or 'No'.	Yes
6682794	_has_part	5295381	Is the following triple valid? Head: dispatch, an official report (usually sent in haste), Relation: has part, Tail: ligament, a sheet or band of tough fibrous tissue connecting bones or cartilages or supporting muscles or organs. Answer with 'Yes' or 'No'.	Yes
1606335	_has_part	8543625	Is the following triple valid? Head: genus accipiter, type genus of the family Accipitridae, Relation: has part, Tail: inner city, the older and more populated and (usually) poorer central section of a city. Answer with 'Yes' or 'No'.	No
1695259	_member_meronym	9107626	Is the following triple valid? Head: subclass archosauria, a large subclass of diapsid reptiles including: crocodiles; alligators; dinosaurs; pterosaurs; plesiosaurs; ichthyosaurs; thecodonts, Relation: member meronym, Tail: st. louis, the largest city in Missouri; a busy river port on the Mississippi River near its confluence with the Missouri River; was an important staging area for wagon trains westward in the 19th century. Answer with 'Yes' or 'No'.	No
4565963	_derivationally_related_form	987071	"Is the following triple valid? Head: wmd, a weapon that kills or injures civilian as well as military personnel (nuclear and chemical and biological weapons), Relation: derivationally related form, Tail: draw, give a description of; ""He drew an elaborate plan of attack"". Answer with 'Yes' or 'No'."	No
2944579	_hypernym	8049401	"Is the following triple valid? Head: camouflage, fabric dyed with splotches of green and brown and black and tan; intended to make the wearer of a garment made of this fabric hard to distinguish from the background, Relation: hypernym, Tail: association, a formal organization of people or groups of people; ""he joined the Modern Language Association"". Answer with 'Yes' or 'No'."	No
2557461	_member_meronym	13188973	Is the following triple valid? Head: stizostedion, pike-perches, Relation: member meronym, Tail: family dennstaedtiaceae, one of a number of families into which Polypodiaceae has been subdivided in some classification systems. Answer with 'Yes' or 'No'.	No
3768132	_derivationally_related_form	235435	"Is the following triple valid? Head: mine, explosive device that explodes on contact; designed to destroy vehicles or ships or to kill or maim personnel, Relation: derivationally related form, Tail: start, the act of starting something; ""he was responsible for the beginning of negotiations"". Answer with 'Yes' or 'No'."	Yes
3446268	_hypernym	846021	Is the following triple valid? Head: golf-club head, (golf) the head of the club which strikes the ball, Relation: hypernym, Tail: shtup, slang for sexual intercourse. Answer with 'Yes' or 'No'.	No
1248405	_instance_hypernym	9411430	"Is the following triple valid? Head: prepose, place before another constituent in the sentence; ""English preposes the adpositions; Japanese postposes them"", Relation: instance hypernym, Tail: river, a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles"". Answer with 'Yes' or 'No'."	No
7295629	_has_part	8995862	"Is the following triple valid? Head: wages, a recompense for worthy acts or retribution for wrongdoing; ""the wages of sin is death""; ""virtue is its own reward"", Relation: has part, Tail: senegal, a republic in northwestern Africa on the coast of the Atlantic; formerly a French colony but achieved independence in 1960. Answer with 'Yes' or 'No'."	No
583242	_hypernym	7557434	"Is the following triple valid? Head: professionalize, make professional or give a professional character to; ""Philosophy has not always been professionalized and used to be a subject pursued only by amateurs"", Relation: hypernym, Tail: dish, a particular item of prepared food; ""she prepared a special dish for dinner"". Answer with 'Yes' or 'No'."	No
5538625	_has_part	1424607	"Is the following triple valid? Head: head, the upper part of the human body or the front part of the body in animals; contains the face and brains; ""he stuck his head out the window"", Relation: has part, Tail: haemoproteidae, bird parasites. Answer with 'Yes' or 'No'."	No
5934123	_derivationally_related_form	202934	"Is the following triple valid? Head: exposure, aspect resulting from the direction a building or window faces; ""the studio had a northern exposure"", Relation: derivationally related form, Tail: temper, restrain. Answer with 'Yes' or 'No'."	Yes
351963	_derivationally_related_form	796315	"Is the following triple valid? Head: finish, cause to finish a relationship with somebody; ""That finished me with Mary"", Relation: derivationally related form, Tail: risky venture, a wild and exciting undertaking (not necessarily lawful). Answer with 'Yes' or 'No'."	Yes
1577635	_hypernym	3905540	"Is the following triple valid? Head: plunge, thrust or throw into; ""Immerse yourself in hot water"", Relation: hypernym, Tail: peg, a wooden pin pushed or driven into a surface. Answer with 'Yes' or 'No'."	Yes
1100145	_derivationally_related_form	1571578	"Is the following triple valid? Head: win, be the winner in a contest or competition; be victorious; ""He won the Gold Medal in skating""; ""Our home team won""; ""Win the game"", Relation: derivationally related form, Tail: icteridae, American orioles; American blackbirds; bobolinks; meadowlarks. Answer with 'Yes' or 'No'."	No
9873348	_derivationally_related_form	13433727	Is the following triple valid? Head: brawler, a fighter (especially one who participates in brawls), Relation: derivationally related form, Tail: apomixis, any of several kinds of reproduction without fertilization. Answer with 'Yes' or 'No'.	Yes
12137120	_hypernym	530442	Is the following triple valid? Head: sorghum, economically important Old World tropical cereal grass, Relation: hypernym, Tail: decoke, remove carbon from (an engine). Answer with 'Yes' or 'No'.	No
376715	_derivationally_related_form	14651212	Is the following triple valid? Head: rupture, the act of making a sudden noisy break, Relation: derivationally related form, Tail: praseodymium, a soft yellowish-white trivalent metallic element of the rare earth group; can be recovered from bastnasite or monazite by an ion-exchange process. Answer with 'Yes' or 'No'.	No
594836	_derivationally_related_form	504676	Is the following triple valid? Head: managership, the position of manager, Relation: derivationally related form, Tail: nitrogenize, treat with nitrogen or a nitrogen compound. Answer with 'Yes' or 'No'.	No
14042423	_derivationally_related_form	3201638	Is the following triple valid? Head: asphyxia, a condition in which insufficient or no oxygen and carbon dioxide are exchanged on a ventilatory basis; caused by choking or drowning or electric shock or poison gas, Relation: derivationally related form, Tail: formal, a gown for evening wear. Answer with 'Yes' or 'No'.	No
13631687	_has_part	1813053	"Is the following triple valid? Head: zettabyte, a unit of information equal to 1000 exabytes or 10^21 bytes, Relation: has part, Tail: sadden, make unhappy; ""The news of her death saddened me"". Answer with 'Yes' or 'No'."	No
925372	_derivationally_related_form	1923058	"Is the following triple valid? Head: scruple, have doubts about, Relation: derivationally related form, Tail: rope down, lower oneself with a rope coiled around the body from a mountainside; ""The ascent was easy--roping down the mountain would be much more difficult and dangerous""; ""You have to learn how to abseil when you want to do technical climbing"". Answer with 'Yes' or 'No'."	No
6095022	_has_part	9350524	Is the following triple valid? Head: uranology, the branch of physics that studies celestial bodies and the universe as a whole, Relation: has part, Tail: mekong river, an Asian river; flows through a large delta in southern Vietnam into the South China Sea. Answer with 'Yes' or 'No'.	No
8820121	_has_part	4784142	"Is the following triple valid? Head: canada, a nation in northern North America; the French were the first Europeans to settle in mainland Canada; ""the border between the United States and Canada is the longest unguarded border in the world"", Relation: has part, Tail: incredibleness, the quality of being incredible. Answer with 'Yes' or 'No'."	No
3305135	_hypernym	911327	"Is the following triple valid? Head: explosive compound, a compound that is explosive, Relation: hypernym, Tail: uneven, not even or uniform as e.g. in shape or texture; ""an uneven color""; ""uneven ground""; ""uneven margins""; ""wood with an uneven grain"". Answer with 'Yes' or 'No'."	Yes
3484083	_synset_domain_topic_of	8441203	"Is the following triple valid? Head: pushcart, wheeled vehicle that can be pushed by a person; may have one or two or four wheels; ""he used a handcart to carry the rocks away""; ""their pushcart was piled high with groceries"", Relation: synset domain topic of, Tail: law, the collection of rules imposed by authority; ""civilization presupposes respect for the law""; ""the great problem for jurisprudence to allow freedom while enforcing order"". Answer with 'Yes' or 'No'."	No
11790390	_hypernym	11537665	Is the following triple valid? Head: orontium aquaticum, aquatic plant of the southeastern United States having blue-green leaves and a spadix resembling a club covered with tiny yellow flowers, Relation: hypernym, Tail: moss family, a family of mosses. Answer with 'Yes' or 'No'.	No
2138921	_member_meronym	2633677	Is the following triple valid? Head: order chiroptera, an old order dating to early Eocene: bats: suborder Megachiroptera (fruit bats); suborder Microchiroptera (insectivorous bats), Relation: member meronym, Tail: palometa simillima, smaller than Florida pompano; common in West Indies. Answer with 'Yes' or 'No'.	Yes
11411501	_hypernym	2074093	Is the following triple valid? Head: aftereffect, any result that follows its cause after an interval, Relation: hypernym, Tail: levant, run off without paying a debt. Answer with 'Yes' or 'No'.	No
9505418	_derivationally_related_form	14487731	Is the following triple valid? Head: immortal, any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force, Relation: derivationally related form, Tail: taint, the state of being contaminated. Answer with 'Yes' or 'No'.	Yes
1398212	_has_part	8502171	Is the following triple valid? Head: chlorophyll, any of a group of green pigments found in photosynthetic organisms; there are four naturally occurring forms, Relation: has part, Tail: aerospace, the atmosphere and outer space considered as a whole. Answer with 'Yes' or 'No'.	No
10102506	_hypernym	2493673	Is the following triple valid? Head: soothsayer, someone who makes predictions of the future (usually on the basis of special knowledge), Relation: hypernym, Tail: genus ateles, spider monkeys. Answer with 'Yes' or 'No'.	No
7763290	_hypernym	8377806	"Is the following triple valid? Head: spanish lime, round one-inch Caribbean fruit with green leathery skin and sweet juicy translucent pulp; eaten like grapes, Relation: hypernym, Tail: hierarchy, a series of ordered groupings of people or things within a system; ""put honesty first in her hierarchy of values"". Answer with 'Yes' or 'No'."	No
12563567	_hypernym	798245	"Is the following triple valid? Head: pongamia, one species: Indian beech, Relation: hypernym, Tail: movement, a series of actions advancing a principle or tending toward a particular end; ""he supported populist campaigns""; ""they worked in the cause of world peace""; ""the team was ready for a drive toward the pennant""; ""the movement to end slavery""; ""contributed to the war effort"". Answer with 'Yes' or 'No'."	No
13945102	_derivationally_related_form	1643374	"Is the following triple valid? Head: power, (of a government or government official) holding an office means being in power; ""being in office already gives a candidate a great advantage""; ""during his first year in office""; ""during his first year in power""; ""the power of the president"", Relation: derivationally related form, Tail: hylactophryne, barking frogs. Answer with 'Yes' or 'No'."	No
2585050	_also_see	2106761	"Is the following triple valid? Head: stir up, try to stir up public opinion, Relation: also see, Tail: insensitive, deficient in human sensibility; not mentally or morally sensitive; ""insensitive to the needs of the patients"". Answer with 'Yes' or 'No'."	Yes
3257877	_hypernym	2340930	Is the following triple valid? Head: durables, consumer goods that are not destroyed by use, Relation: hypernym, Tail: pitymys pinetorum, short-tailed glossy-furred burrowing vole of the eastern United States. Answer with 'Yes' or 'No'.	No
12143572	_derivationally_related_form	5407119	Is the following triple valid? Head: zea, corn, Relation: derivationally related form, Tail: internal secretion, the secretion of an endocrine gland that is transmitted by the blood to the tissue on which it has a specific effect. Answer with 'Yes' or 'No'.	No
12787846	_has_part	4190052	Is the following triple valid? Head: genus hydrangea, type genus of Hydrangeaceae; large genus of shrubs and some trees and vines with white or pink or blue flower clusters; sometimes placed in family Saxifragaceae, Relation: has part, Tail: shelf, a support that consists of a horizontal surface for holding objects. Answer with 'Yes' or 'No'.	No
11105298	_derivationally_related_form	2591736	Is the following triple valid? Head: riley b king, United States guitar player and singer of the blues (born in 1925), Relation: derivationally related form, Tail: interlope, encroach on the rights of others, as in trading without a proper license. Answer with 'Yes' or 'No'.	No
1130455	_derivationally_related_form	2326695	Is the following triple valid? Head: charm, protect through supernatural powers or charms, Relation: derivationally related form, Tail: unregenerate, tenaciously unwilling or marked by tenacious unwillingness to yield. Answer with 'Yes' or 'No'.	No
1143498	_member_meronym	2006827	Is the following triple valid? Head: seal, hunt seals, Relation: member meronym, Tail: platalea, type genus of the Plataleidae. Answer with 'Yes' or 'No'.	No
2587239	_derivationally_related_form	14375576	"Is the following triple valid? Head: tyrannize, rule a country as a tyrant, Relation: derivationally related form, Tail: nervousness, an uneasy psychological state; ""he suffered an attack of nerves"". Answer with 'Yes' or 'No'."	No
8083599	_has_part	10895549	Is the following triple valid? Head: western church, the Christian Church based in the Vatican and presided over by a pope and an episcopal hierarchy, Relation: has part, Tail: maurice chevalier, French actor and cabaret singer (1888-1972). Answer with 'Yes' or 'No'.	No
1129920	_derivationally_related_form	7014029	"Is the following triple valid? Head: responsibility, the social force that binds you to the courses of action demanded by that force; ""we must instill a sense of duty in our children""; ""every right implies a responsibility; every opportunity, an obligation; every possession, a duty""- John D.Rockefeller Jr, Relation: derivationally related form, Tail: act, a manifestation of insincerity; ""he put on quite an act for her benefit"". Answer with 'Yes' or 'No'."	No
5573602	_has_part	10777299	Is the following triple valid? Head: knee joint, hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella, Relation: has part, Tail: whisperer, one who speaks in a whisper. Answer with 'Yes' or 'No'.	No
1243661	_hypernym	9435065	Is the following triple valid? Head: pat, pat or squeeze fondly or playfully, especially under the chin, Relation: hypernym, Tail: sierra nevada, a mountain range in southern Spain along the Mediterranean coast to the east of Granada. Answer with 'Yes' or 'No'.	No
1045419	_verb_group	792471	"Is the following triple valid? Head: moan, indicate pain, discomfort, or displeasure; ""The students groaned when the professor got out the exam booklets""; ""The ancient door soughed when opened"", Relation: verb group, Tail: send for, order, request, or command to come; ""She was called into the director's office""; ""Call the police!"". Answer with 'Yes' or 'No'."	No
155298	_derivationally_related_form	2838592	"Is the following triple valid? Head: refutation, the act of determining that something is false, Relation: derivationally related form, Tail: photographic, relating to photography or obtained by using photography; ""photographic equipment"". Answer with 'Yes' or 'No'."	Yes
6071934	_derivationally_related_form	11800359	Is the following triple valid? Head: forestry, the science of planting and caring for forests and the management of growing timber, Relation: derivationally related form, Tail: schefflera, large genus of shrubby and climbing tropical plants having showy digitately compound foliage. Answer with 'Yes' or 'No'.	No
155727	_hypernym	4018399	"Is the following triple valid? Head: jump, increase suddenly and significantly; ""Prices jumped overnight"", Relation: hypernym, Tail: taphouse, tavern consisting of a building with a bar and public rooms; often provides light meals. Answer with 'Yes' or 'No'."	Yes
2622234	_derivationally_related_form	2549796	"Is the following triple valid? Head: unite, be or become joined or united or linked; ""The two streets connect to become a highway""; ""Our paths joined""; ""The travelers linked up again at the airport"", Relation: derivationally related form, Tail: family belonidae, ferocious fishes of warm regions resembling but unrelated to the freshwater gars. Answer with 'Yes' or 'No'."	No
9850642	_hypernym	5750163	"Is the following triple valid? Head: berk, a stupid person who is easy to take advantage of, Relation: hypernym, Tail: vogue, the popular taste at a given time; ""leather is the latest vogue""; ""he followed current trends""; ""the 1920s had a style of their own"". Answer with 'Yes' or 'No'."	No
2616713	_derivationally_related_form	9109882	"Is the following triple valid? Head: survive, support oneself; ""he could barely exist on such a low wage""; ""Can you live on $2000 a month in New York City?""; ""Many people in the world have to subsist on $1 a day"", Relation: derivationally related form, Tail: lincoln, capital of the state of Nebraska; located in southeastern Nebraska; site of the University of Nebraska. Answer with 'Yes' or 'No'."	No
12258663	_member_meronym	15055936	Is the following triple valid? Head: monotropa, leafless fleshy saprophytic plants; in some classifications placed in the family Pyrolaceae, Relation: member meronym, Tail: softener, a substance added to another to make it less hard. Answer with 'Yes' or 'No'.	Yes
