head	relation	tail	prompt	prediction
/m/0g1rw	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	4517535	Is the following triple valid? Head: Metro-Goldwyn-Mayer, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: 4517535. Answer with 'Yes' or 'No'.	No
13172	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/03_gd	Is the following triple valid? Head: 13172, Relation: award award ceremony awards presented. award award honor award winner, Tail: James Cameron. Answer with 'Yes' or 'No'.	No
/m/09k0h5	/organization/organization/headquarters./location/mailing_address/state_province_region	2900219	Is the following triple valid? Head: Bandai Namco Holdings, Relation: organization organization headquarters. location mailing address state province region, Tail: 2900219. Answer with 'Yes' or 'No'.	No
383542	/film/actor/film./film/performance/film	/m/09q5w2	Is the following triple valid? Head: 383542, Relation: film actor film. film performance film, Tail: Gladiator. Answer with 'Yes' or 'No'.	Yes
/m/03c7ln	/people/person/profession	900375	Is the following triple valid? Head: Jay Bennett, Relation: people person profession, Tail: 900375. Answer with 'Yes' or 'No'.	No
/m/01k8rb	/film/actor/film./film/performance/film	12505563	Is the following triple valid? Head: Lara Flynn Boyle, Relation: film actor film. film performance film, Tail: 12505563. Answer with 'Yes' or 'No'.	No
82929	/music/artist/track_contributions./music/track_contribution/role	/m/0342h	Is the following triple valid? Head: 82929, Relation: music artist track contributions. music track contribution role, Tail: Guitar. Answer with 'Yes' or 'No'.	No
/m/0m7yy	/award/award_category/winners./award/award_honor/award_winner	14006490	Is the following triple valid? Head: Peabody Award, Relation: award award category winners. award award honor award winner, Tail: 14006490. Answer with 'Yes' or 'No'.	No
12643113	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/015t56	Is the following triple valid? Head: 12643113, Relation: award award nominee award nominations. award award nomination award nominee, Tail: Elijah Wood. Answer with 'Yes' or 'No'.	No
14632444	/location/country/form_of_government	/m/01fpfn	Is the following triple valid? Head: 14632444, Relation: location country form of government, Tail: Unitary state. Answer with 'Yes' or 'No'.	No
32823	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn	Is the following triple valid? Head: 32823, Relation: film film release date s. film film regional release date film release region, Tail: Sweden. Answer with 'Yes' or 'No'.	No
/m/03v6t	/education/educational_institution/students_graduates./education/education/major_field_of_study	2453890	Is the following triple valid? Head: Iowa State University, Relation: education educational institution students graduates. education education major field of study, Tail: 2453890. Answer with 'Yes' or 'No'.	No
/m/0170z3	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	14006945	Is the following triple valid? Head: American History X, Relation: film film distributors. film film film distributor relationship film distribution medium, Tail: 14006945. Answer with 'Yes' or 'No'.	No
/m/07ykkx5	/film/film/other_crew./film/film_crew_gig/film_crew_role	700000	Is the following triple valid? Head: The Last Song, Relation: film film other crew. film film crew gig film crew role, Tail: 700000. Answer with 'Yes' or 'No'.	No
5161150	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj	Is the following triple valid? Head: 5161150, Relation: film film release date s. film film regional release date film release region, Tail: Spain. Answer with 'Yes' or 'No'.	No
10688975	/music/artist/origin	/m/052bw	Is the following triple valid? Head: 10688975, Relation: music artist origin, Tail: Manchester. Answer with 'Yes' or 'No'.	No
12847749	/sports/sports_team_location/teams	/m/05pcr	Is the following triple valid? Head: 12847749, Relation: sports sports team location teams, Tail: Ottawa Senators. Answer with 'Yes' or 'No'.	No
/m/02jx1	/location/location/contains	9488259	Is the following triple valid? Head: England, Relation: location location contains, Tail: 9488259. Answer with 'Yes' or 'No'.	No
10012989	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: 10012989, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	No
/m/0hsn_	/people/person/spouse_s./people/marriage/type_of_union	803394	Is the following triple valid? Head: Jessica Lange, Relation: people person spouse s. people marriage type of union, Tail: 803394. Answer with 'Yes' or 'No'.	No
3986949	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/05cc1	Is the following triple valid? Head: 3986949, Relation: government government office category officeholders. government government position held jurisdiction of office, Tail: Niger. Answer with 'Yes' or 'No'.	No
2506466	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/0h7x	Is the following triple valid? Head: 2506466, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Austria. Answer with 'Yes' or 'No'.	No
/m/05qw5	/music/group_member/membership./music/group_membership/group	1694430	Is the following triple valid? Head: Patti Smith, Relation: music group member membership. music group membership group, Tail: 1694430. Answer with 'Yes' or 'No'.	No
/m/0738b8	/film/actor/film./film/performance/film	2487347	Is the following triple valid? Head: David Cross, Relation: film actor film. film performance film, Tail: 2487347. Answer with 'Yes' or 'No'.	No
/m/03gn1x	/education/educational_institution/students_graduates./education/education/major_field_of_study	730052	Is the following triple valid? Head: Antioch College, Relation: education educational institution students graduates. education education major field of study, Tail: 730052. Answer with 'Yes' or 'No'.	No
/m/01vc5m	/education/educational_institution/students_graduates./education/education/major_field_of_study	7259610	Is the following triple valid? Head: Bates College, Relation: education educational institution students graduates. education education major field of study, Tail: 7259610. Answer with 'Yes' or 'No'.	No
/m/027f7dj	/people/person/profession	2032480	Is the following triple valid? Head: Octavia Spencer, Relation: people person profession, Tail: 2032480. Answer with 'Yes' or 'No'.	No
/m/0mdyn	/people/person/places_lived./people/place_lived/location	8043499	Is the following triple valid? Head: Corey Feldman, Relation: people person places lived. people place lived location, Tail: 8043499. Answer with 'Yes' or 'No'.	No
/m/0172rj	/music/genre/artists	2348927	Is the following triple valid? Head: Doom metal, Relation: music genre artists, Tail: 2348927. Answer with 'Yes' or 'No'.	No
/m/0l_v1	/base/aareas/schema/administrative_area/administrative_parent	1626600	Is the following triple valid? Head: Nome Census Area, Relation: base aareas schema administrative area administrative parent, Tail: 1626600. Answer with 'Yes' or 'No'.	No
594374	/award/award_winning_work/awards_won./award/award_honor/award	/m/09cn0c	Is the following triple valid? Head: 594374, Relation: award award winning work awards won. award award honor award, Tail: New York Film Critics Circle Award for Best Actress. Answer with 'Yes' or 'No'.	No
/m/04d817	/soccer/football_team/current_roster./soccer/football_roster_position/position	14916185	Is the following triple valid? Head: Shimizu S-Pulse, Relation: soccer football team current roster. soccer football roster position position, Tail: 14916185. Answer with 'Yes' or 'No'.	No
1814091	/people/person/places_lived./people/place_lived/location	/m/0f2v0	Is the following triple valid? Head: 1814091, Relation: people person places lived. people place lived location, Tail: Miami. Answer with 'Yes' or 'No'.	No
/m/017_qw	/music/genre/artists	2544348	Is the following triple valid? Head: Film score, Relation: music genre artists, Tail: 2544348. Answer with 'Yes' or 'No'.	Yes
2344243	/people/person/profession	/m/0cbd2	Is the following triple valid? Head: 2344243, Relation: people person profession, Tail: Writer-GB. Answer with 'Yes' or 'No'.	Yes
6060845	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0ptxj	Is the following triple valid? Head: 6060845, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: The Towering Inferno. Answer with 'Yes' or 'No'.	No
2654256	/award/award_nominee/award_nominations./award/award_nomination/award	/m/099ck7	Is the following triple valid? Head: 2654256, Relation: award award nominee award nominations. award award nomination award, Tail: Broadcast Film Critics Association Award for Best Actor. Answer with 'Yes' or 'No'.	No
13261916	/influence/influence_node/influenced_by	/m/0dzkq	Is the following triple valid? Head: 13261916, Relation: influence influence node influenced by, Tail: Jacques Derrida. Answer with 'Yes' or 'No'.	No
/m/096ysw	/music/record_label/artist	2857023	Is the following triple valid? Head: ANTI‐, Relation: music record label artist, Tail: 2857023. Answer with 'Yes' or 'No'.	No
/m/01x0sy	/people/person/nationality	2191766	Is the following triple valid? Head: Bill Fagerbakke, Relation: people person nationality, Tail: 2191766. Answer with 'Yes' or 'No'.	No
1199751	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 1199751, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	No
407633	/tv/tv_program/genre	/m/07s9rl0	Is the following triple valid? Head: 407633, Relation: tv tv program genre, Tail: Drama. Answer with 'Yes' or 'No'.	No
/m/02wm6l	/location/country/capital	1965806	Is the following triple valid? Head: Republic of Venice, Relation: location country capital, Tail: 1965806. Answer with 'Yes' or 'No'.	No
/m/0g69lg	/people/person/gender	13902048	Is the following triple valid? Head: Mark Tinker, Relation: people person gender, Tail: 13902048. Answer with 'Yes' or 'No'.	No
/m/0cqhk0	/award/award_category/winners./award/award_honor/award_winner	9381480	Is the following triple valid? Head: Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series, Relation: award award category winners. award award honor award winner, Tail: 9381480. Answer with 'Yes' or 'No'.	No
1371454	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/02vzc	Is the following triple valid? Head: 1371454, Relation: film film release date s. film film regional release date film release region, Tail: Finland. Answer with 'Yes' or 'No'.	No
4855138	/people/person/profession	/m/0fnpj	Is the following triple valid? Head: 4855138, Relation: people person profession, Tail: Keyboard player-GB. Answer with 'Yes' or 'No'.	No
/m/016lmg	/award/award_nominee/award_nominations./award/award_nomination/award	12643473	Is the following triple valid? Head: The Prodigy, Relation: award award nominee award nominations. award award nomination award, Tail: 12643473. Answer with 'Yes' or 'No'.	No
2233096	/music/artist/track_contributions./music/track_contribution/role	/m/01399x	Is the following triple valid? Head: 2233096, Relation: music artist track contributions. music track contribution role, Tail: pipe organ. Answer with 'Yes' or 'No'.	No
/m/03m6t5	/base/americancomedy/celebrity_impressionist/celebrities_impersonated	691312	Is the following triple valid? Head: Rich Little, Relation: base americancomedy celebrity impressionist celebrities impersonated, Tail: 691312. Answer with 'Yes' or 'No'.	No
13600097	/award/award_nominee/award_nominations./award/award_nomination/award	/m/03hkv_r	Is the following triple valid? Head: 13600097, Relation: award award nominee award nominations. award award nomination award, Tail: Writers Guild of America Award for Best Adapted Screenplay. Answer with 'Yes' or 'No'.	No
/m/090s_0	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	2440523	Is the following triple valid? Head: Gulliver's Travels-GB, Relation: tv tv program regular cast. tv regular tv appearance actor, Tail: 2440523. Answer with 'Yes' or 'No'.	No
12807251	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0cqhk0	Is the following triple valid? Head: 12807251, Relation: award award nominee award nominations. award award nomination award, Tail: Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series. Answer with 'Yes' or 'No'.	Yes
2219940	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/040fb	Is the following triple valid? Head: 2219940, Relation: travel travel destination climate. travel travel destination monthly climate month, Tail: June. Answer with 'Yes' or 'No'.	No
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	1004062	Is the following triple valid? Head: Bachelor of Arts, Relation: education educational degree people with this degree. education education institution, Tail: 1004062. Answer with 'Yes' or 'No'.	No
839526	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01bzw5	Is the following triple valid? Head: 839526, Relation: education educational degree people with this degree. education education institution, Tail: Loyola Marymount University. Answer with 'Yes' or 'No'.	Yes
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	13585429	Is the following triple valid? Head: Bachelor of Arts, Relation: education educational degree people with this degree. education education institution, Tail: 13585429. Answer with 'Yes' or 'No'.	No
4879340	/education/educational_degree/people_with_this_degree./education/education/institution	/m/01hjy5	Is the following triple valid? Head: 4879340, Relation: education educational degree people with this degree. education education institution, Tail: Case Western Reserve University. Answer with 'Yes' or 'No'.	No
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	5457469	Is the following triple valid? Head: Bachelor of Arts, Relation: education educational degree people with this degree. education education institution, Tail: 5457469. Answer with 'Yes' or 'No'.	No
/m/01w_10	/people/person/place_of_birth	798539	Is the following triple valid? Head: Katie Couric, Relation: people person place of birth, Tail: 798539. Answer with 'Yes' or 'No'.	No
1866192	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn	Is the following triple valid? Head: 1866192, Relation: film film release date s. film film regional release date film release region, Tail: Sweden. Answer with 'Yes' or 'No'.	No
/m/07c5l	/location/location/contains	13171797	Is the following triple valid? Head: Americas, Relation: location location contains, Tail: 13171797. Answer with 'Yes' or 'No'.	No
/m/04_1l0v	/location/location/time_zones	2471072	Is the following triple valid? Head: Contiguous United States, Relation: location location time zones, Tail: 2471072. Answer with 'Yes' or 'No'.	No
/m/01ync	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	2205523	Is the following triple valid? Head: Colorado Rockies, Relation: sports professional sports team draft picks. sports sports league draft pick school, Tail: 2205523. Answer with 'Yes' or 'No'.	No
12132502	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mkj	Is the following triple valid? Head: 12132502, Relation: film film release date s. film film regional release date film release region, Tail: Spain. Answer with 'Yes' or 'No'.	No
/m/0cc97st	/film/film/release_date_s./film/film_regional_release_date/film_release_region	1259005	Is the following triple valid? Head: Wreck-It Ralph, Relation: film film release date s. film film regional release date film release region, Tail: 1259005. Answer with 'Yes' or 'No'.	No
/m/0d2by	/people/ethnicity/languages_spoken	3091374	Is the following triple valid? Head: Chinese American, Relation: people ethnicity languages spoken, Tail: 3091374. Answer with 'Yes' or 'No'.	No
/m/0l8z1	/award/award_category/nominees./award/award_nomination/nominated_for	40928	Is the following triple valid? Head: Academy Award for Best Original Music Score, Relation: award award category nominees. award award nomination nominated for, Tail: 40928. Answer with 'Yes' or 'No'.	No
8846885	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0d66j2	Is the following triple valid? Head: 8846885, Relation: award award nominee award nominations. award award nomination nominated for, Tail: Brothers & Sisters. Answer with 'Yes' or 'No'.	No
/m/035zr0	/film/film/release_date_s./film/film_regional_release_date/film_release_region	7129867	Is the following triple valid? Head: Young Adam, Relation: film film release date s. film film regional release date film release region, Tail: 7129867. Answer with 'Yes' or 'No'.	No
/m/09728	/food/food/nutrients./food/nutrition_fact/nutrient	2465414	Is the following triple valid? Head: Bread, Relation: food food nutrients. food nutrition fact nutrient, Tail: 2465414. Answer with 'Yes' or 'No'.	No
2613960	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 2613960, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	No
/m/04m064	/film/actor/film./film/performance/film	4713332	Is the following triple valid? Head: Barry Pepper, Relation: film actor film. film performance film, Tail: 4713332. Answer with 'Yes' or 'No'.	No
/m/016yxn	/film/film/language	14870078	Is the following triple valid? Head: Reversal of Fortune, Relation: film film language, Tail: 14870078. Answer with 'Yes' or 'No'.	No
/m/06by7	/music/genre/artists	952841	Is the following triple valid? Head: Rock music, Relation: music genre artists, Tail: 952841. Answer with 'Yes' or 'No'.	No
/m/06by7	/music/genre/artists	2720201	Is the following triple valid? Head: Rock music, Relation: music genre artists, Tail: 2720201. Answer with 'Yes' or 'No'.	No
/m/06by7	/music/genre/artists	13248087	Is the following triple valid? Head: Rock music, Relation: music genre artists, Tail: 13248087. Answer with 'Yes' or 'No'.	No
/m/044lyq	/film/actor/film./film/performance/film	9303647	Is the following triple valid? Head: Jared Harris, Relation: film actor film. film performance film, Tail: 9303647. Answer with 'Yes' or 'No'.	No
/m/0191h5	/people/person/gender	7598734	Is the following triple valid? Head: John Frusciante, Relation: people person gender, Tail: 7598734. Answer with 'Yes' or 'No'.	No
/m/01cz7r	/film/film/film_format	10160012	Is the following triple valid? Head: Notting Hill, Relation: film film film format, Tail: 10160012. Answer with 'Yes' or 'No'.	No
/m/0194xc	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	10025060	Is the following triple valid? Head: Ted Kennedy, Relation: government politician government positions held. government government position held legislative sessions, Tail: 10025060. Answer with 'Yes' or 'No'.	No
2707251	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06mzp	Is the following triple valid? Head: 2707251, Relation: film film release date s. film film regional release date film release region, Tail: Switzerland. Answer with 'Yes' or 'No'.	No
5404074	/film/film/story_by	/m/041h0	Is the following triple valid? Head: 5404074, Relation: film film story by, Tail: J. R. R. Tolkien. Answer with 'Yes' or 'No'.	Yes
/m/02j9lm	/award/award_nominee/award_nominations./award/award_nomination/award	7323922	Is the following triple valid? Head: Rachel Griffiths, Relation: award award nominee award nominations. award award nomination award, Tail: 7323922. Answer with 'Yes' or 'No'.	No
10698368	/people/person/profession	/m/02hrh1q	Is the following triple valid? Head: 10698368, Relation: people person profession, Tail: Actor-GB. Answer with 'Yes' or 'No'.	No
/m/03gkn5	/people/person/gender	13213768	Is the following triple valid? Head: Robert Gates, Relation: people person gender, Tail: 13213768. Answer with 'Yes' or 'No'.	No
/m/016nvh	/people/person/profession	9976283	Is the following triple valid? Head: Paul Oakenfold, Relation: people person profession, Tail: 9976283. Answer with 'Yes' or 'No'.	No
2130524	/film/film/genre	/m/03q4nz	Is the following triple valid? Head: 2130524, Relation: film film genre, Tail: World cinema. Answer with 'Yes' or 'No'.	No
/m/05krk	/education/educational_institution/students_graduates./education/education/major_field_of_study	973056	Is the following triple valid? Head: Ohio State University, Relation: education educational institution students graduates. education education major field of study, Tail: 973056. Answer with 'Yes' or 'No'.	No
/m/0bz60q	/people/person/place_of_birth	2493260	Is the following triple valid? Head: Vernon Chatman, Relation: people person place of birth, Tail: 2493260. Answer with 'Yes' or 'No'.	No
3023175	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07t21	Is the following triple valid? Head: 3023175, Relation: film film release date s. film film regional release date film release region, Tail: Ukraine. Answer with 'Yes' or 'No'.	No
/m/01tp5bj	/people/person/religion	13872975	Is the following triple valid? Head: Robert Smith, Relation: people person religion, Tail: 13872975. Answer with 'Yes' or 'No'.	No
9640327	/location/country/official_language	/m/02h40lc	Is the following triple valid? Head: 9640327, Relation: location country official language, Tail: English Language. Answer with 'Yes' or 'No'.	No
914769	/people/person/places_lived./people/place_lived/location	/m/05k7sb	Is the following triple valid? Head: 914769, Relation: people person places lived. people place lived location, Tail: Massachusetts. Answer with 'Yes' or 'No'.	No
/m/032zq6	/film/film/other_crew./film/film_crew_gig/film_crew_role	796588	Is the following triple valid? Head: What Dreams May Come, Relation: film film other crew. film film crew gig film crew role, Tail: 796588. Answer with 'Yes' or 'No'.	No
/m/013yq	/sports/sports_team_location/teams	4954683	Is the following triple valid? Head: Atlanta, Relation: sports sports team location teams, Tail: 4954683. Answer with 'Yes' or 'No'.	No
3598151	/people/person/gender	/m/02zsn	Is the following triple valid? Head: 3598151, Relation: people person gender, Tail: Female. Answer with 'Yes' or 'No'.	No
1883212	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02g2wv	Is the following triple valid? Head: 1883212, Relation: award award nominee award nominations. award award nomination award, Tail: Saturn Award for Best Actor. Answer with 'Yes' or 'No'.	No
/m/0jbp0	/influence/influence_node/influenced_by	12540250	Is the following triple valid? Head: Patrick Stewart, Relation: influence influence node influenced by, Tail: 12540250. Answer with 'Yes' or 'No'.	No
/m/06t2t2	/film/film/genre	10527334	Is the following triple valid? Head: Shopgirl, Relation: film film genre, Tail: 10527334. Answer with 'Yes' or 'No'.	No
2522581	/people/ethnicity/people	/m/05d1y	Is the following triple valid? Head: 2522581, Relation: people ethnicity people, Tail: Nikola Tesla. Answer with 'Yes' or 'No'.	No
/m/03q58q	/music/record_label/artist	13318147	Is the following triple valid? Head: Casablanca Records, Relation: music record label artist, Tail: 13318147. Answer with 'Yes' or 'No'.	No
/m/020923	/common/topic/webpage./common/webpage/category	1202415	Is the following triple valid? Head: Boalt Hall, Relation: common topic webpage. common webpage category, Tail: 1202415. Answer with 'Yes' or 'No'.	No
/m/03jj93	/people/person/nationality	8430203	Is the following triple valid? Head: David Thewlis, Relation: people person nationality, Tail: 8430203. Answer with 'Yes' or 'No'.	No
10442815	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03v3xp	Is the following triple valid? Head: 10442815, Relation: award award nominee award nominations. award award nomination award nominee, Tail: Clive Owen. Answer with 'Yes' or 'No'.	No
/m/05148p4	/music/performance_role/regular_performances./music/group_membership/group	13286254	Is the following triple valid? Head: Keyboard, Relation: music performance role regular performances. music group membership group, Tail: 13286254. Answer with 'Yes' or 'No'.	No
/m/049dyj	/base/eating/practicer_of_diet/diet	10553235	Is the following triple valid? Head: Kevin Nealon, Relation: base eating practicer of diet diet, Tail: 10553235. Answer with 'Yes' or 'No'.	No
366521	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/037mh8	Is the following triple valid? Head: 366521, Relation: education educational degree people with this degree. education education major field of study, Tail: Philosophy. Answer with 'Yes' or 'No'.	Yes
/m/03bwzr4	/education/educational_degree/people_with_this_degree./education/education/institution	13773047	Is the following triple valid? Head: Master of Science, Relation: education educational degree people with this degree. education education institution, Tail: 13773047. Answer with 'Yes' or 'No'.	No
615887	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 615887, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	No
/m/0498y	/location/location/contains	8769439	Is the following triple valid? Head: Kentucky, Relation: location location contains, Tail: 8769439. Answer with 'Yes' or 'No'.	No
3178782	/sports/sports_team/colors	/m/019sc	Is the following triple valid? Head: 3178782, Relation: sports sports team colors, Tail: Black. Answer with 'Yes' or 'No'.	No
/m/01q32bd	/award/award_nominee/award_nominations./award/award_nomination/award	14764061	Is the following triple valid? Head: Robin Thicke, Relation: award award nominee award nominations. award award nomination award, Tail: 14764061. Answer with 'Yes' or 'No'.	No
1731418	/people/person/profession	/m/01d_h8	Is the following triple valid? Head: 1731418, Relation: people person profession, Tail: Film Producer-GB. Answer with 'Yes' or 'No'.	No
/m/04gcd1	/people/person/profession	7417851	Is the following triple valid? Head: Brad Bird, Relation: people person profession, Tail: 7417851. Answer with 'Yes' or 'No'.	No
/m/0gd5z	/people/person/profession	13220842	Is the following triple valid? Head: Margaret Atwood, Relation: people person profession, Tail: 13220842. Answer with 'Yes' or 'No'.	No
/m/0b44shh	/film/film/release_date_s./film/film_regional_release_date/film_release_region	3739518	Is the following triple valid? Head: Beginners, Relation: film film release date s. film film regional release date film release region, Tail: 3739518. Answer with 'Yes' or 'No'.	No
/m/0770cd	/music/artist/track_contributions./music/track_contribution/role	1722077	Is the following triple valid? Head: James Poyser, Relation: music artist track contributions. music track contribution role, Tail: 1722077. Answer with 'Yes' or 'No'.	No
/m/018phr	/people/person/profession	9129324	Is the following triple valid? Head: Martie Maguire, Relation: people person profession, Tail: 9129324. Answer with 'Yes' or 'No'.	No
/m/02h4rq6	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	2494259	Is the following triple valid? Head: Bachelor of Science, Relation: education educational degree people with this degree. education education major field of study, Tail: 2494259. Answer with 'Yes' or 'No'.	No
2133902	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02sjgpq	Is the following triple valid? Head: 2133902, Relation: education educational degree people with this degree. education education institution, Tail: California Institute of Technology. Answer with 'Yes' or 'No'.	No
/m/0dtfn	/film/film/production_companies	6793426	Is the following triple valid? Head: Star Wars Episode IV: A New Hope, Relation: film film production companies, Tail: 6793426. Answer with 'Yes' or 'No'.	No
/m/0gj9tn5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	8626845	Is the following triple valid? Head: Ted, Relation: film film release date s. film film regional release date film release region, Tail: 8626845. Answer with 'Yes' or 'No'.	No
/m/03mp9s	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	8040008	Is the following triple valid? Head: Michelle Williams, Relation: award award nominee award nominations. award award nomination award nominee, Tail: 8040008. Answer with 'Yes' or 'No'.	No
/m/07x4qr	/film/film/other_crew./film/film_crew_gig/film_crew_role	5986295	Is the following triple valid? Head: The Smurfs, Relation: film film other crew. film film crew gig film crew role, Tail: 5986295. Answer with 'Yes' or 'No'.	No
/m/04yywz	/award/award_nominee/award_nominations./award/award_nomination/award	13412321	Is the following triple valid? Head: Burt Young, Relation: award award nominee award nominations. award award nomination award, Tail: 13412321. Answer with 'Yes' or 'No'.	No
/m/0d7wh	/people/ethnicity/people	329619	Is the following triple valid? Head: British people, Relation: people ethnicity people, Tail: 329619. Answer with 'Yes' or 'No'.	No
/m/0d7wh	/people/ethnicity/people	6359193	Is the following triple valid? Head: British people, Relation: people ethnicity people, Tail: 6359193. Answer with 'Yes' or 'No'.	No
/m/0b1xl	/education/educational_institution/colors	388210	Is the following triple valid? Head: Loyola University Chicago, Relation: education educational institution colors, Tail: 388210. Answer with 'Yes' or 'No'.	No
9999532	/people/person/nationality	/m/02jx1	Is the following triple valid? Head: 9999532, Relation: people person nationality, Tail: England. Answer with 'Yes' or 'No'.	No
/m/07m77x	/film/actor/film./film/performance/film	3563967	Is the following triple valid? Head: Jane Lynch, Relation: film actor film. film performance film, Tail: 3563967. Answer with 'Yes' or 'No'.	No
7351195	/tv/tv_program/genre	/m/025s89p	Is the following triple valid? Head: 7351195, Relation: tv tv program genre, Tail: Animated series. Answer with 'Yes' or 'No'.	No
9165613	/film/actor/film./film/performance/film	/m/0b7l4x	Is the following triple valid? Head: 9165613, Relation: film actor film. film performance film, Tail: Smokin' Aces. Answer with 'Yes' or 'No'.	No
/m/0mj1l	/film/actor/film./film/performance/film	4288272	Is the following triple valid? Head: Debi Mazar, Relation: film actor film. film performance film, Tail: 4288272. Answer with 'Yes' or 'No'.	No
/m/04pk1f	/film/film/genre	1724470	Is the following triple valid? Head: Charlie and the Chocolate Factory, Relation: film film genre, Tail: 1724470. Answer with 'Yes' or 'No'.	No
/m/04pk1f	/film/film/other_crew./film/film_crew_gig/film_crew_role	1258161	Is the following triple valid? Head: Charlie and the Chocolate Factory, Relation: film film other crew. film film crew gig film crew role, Tail: 1258161. Answer with 'Yes' or 'No'.	No
4492856	/people/person/nationality	/m/07ssc	Is the following triple valid? Head: 4492856, Relation: people person nationality, Tail: United Kingdom. Answer with 'Yes' or 'No'.	No
/m/02k_kn	/music/genre/artists	1473990	Is the following triple valid? Head: Soft rock, Relation: music genre artists, Tail: 1473990. Answer with 'Yes' or 'No'.	No
/m/03rbzn	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	12707781	Is the following triple valid? Head: Racewalking, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: 12707781. Answer with 'Yes' or 'No'.	No
/m/02fwfb	/film/film/country	1415285	Is the following triple valid? Head: The Adventures of Priscilla, Queen of the Desert, Relation: film film country, Tail: 1415285. Answer with 'Yes' or 'No'.	No
711523	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7	Is the following triple valid? Head: 711523, Relation: film film other crew. film film crew gig film crew role, Tail: Special Effects Supervisor. Answer with 'Yes' or 'No'.	No
10270878	/film/film/genre	/m/01jfsb	Is the following triple valid? Head: 10270878, Relation: film film genre, Tail: Thriller. Answer with 'Yes' or 'No'.	No
/m/09lvl1	/award/award_category/winners./award/award_honor/ceremony	4652635	Is the following triple valid? Head: Tony Award for Best Featured Actor in a Musical, Relation: award award category winners. award award honor ceremony, Tail: 4652635. Answer with 'Yes' or 'No'.	No
/m/0h005	/people/deceased_person/place_of_death	11607739	Is the following triple valid? Head: Fred Quimby, Relation: people deceased person place of death, Tail: 11607739. Answer with 'Yes' or 'No'.	No
13716878	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f6ym	Is the following triple valid? Head: 13716878, Relation: award award nominee award nominations. award award nomination award, Tail: MTV Video Music Award for Best Female Video. Answer with 'Yes' or 'No'.	No
/m/04ztj	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	8839092	Is the following triple valid? Head: Marriage, Relation: people marriage union type unions of this type. people marriage location of ceremony, Tail: 8839092. Answer with 'Yes' or 'No'.	No
